Index,Amplitude
97,0.8956877346110416
98,0.8861964781640065
99,0.8762779625843073
100,0.8660237434003724
101,0.8553422650837733
102,0.8443250831629383
103,0.8329111606189153
104,0.8211310159611804
105,0.8090151676992096
106,0.7965025788140507
107,0.7836848048341319
108,0.7705008087405011
109,0.7569811090426344
110,0.7431257057405316
111,0.728965117343669
112,0.7144688253425703
113,0.6996368297372356
114,0.684530167546617
115,0.6691183202612384
116,0.6534012878810999
117,0.6374095889156773
118,0.6211432233649709
119,0.6045716727195044
120,0.5877559739982299
121,0.5706961272011475
122,0.5533616138187811
123,0.5358134708700827
124,0.5180211798455764
125,0.499984740745262
126,0.4817346720786157
127,0.46327097384563737
128,0.4446241645558031
129,0.42576372569963683
130,0.40672017578661457
131,0.38749351481673633
132,0.3681142612994781
133,0.3485518967253639
134,0.3288369396038697
135,0.30899990844447156
136,0.2890102847376934
137,0.2688985869930113
138,0.24866481521042513
139,0.228339487899411
140,0.20789208655049288
141,0.18735312967314677
142,0.16675313577684867
143,0.14606158635212257
144,0.12530899990844446
145,0.10452589495529038
146,0.0836512344737083
147,0.06277657399212623
148,0.04187139500106815
149,0.020935697500534076
150,0.0
151,-0.020935697500534076
152,-0.04187139500106815
153,-0.06277657399212623
154,-0.0836512344737083
155,-0.10452589495529038
156,-0.12530899990844446
157,-0.14606158635212257
158,-0.16675313577684867
159,-0.18735312967314677
160,-0.20789208655049288
161,-0.228339487899411
162,-0.24866481521042513
163,-0.2688985869930113
164,-0.2890102847376934
165,-0.30899990844447156
166,-0.3288369396038697
167,-0.3485518967253639
168,-0.3681142612994781
169,-0.38749351481673633
170,-0.40672017578661457
171,-0.42576372569963683
172,-0.4446241645558031
173,-0.46327097384563737
174,-0.4817346720786157
175,-0.499984740745262
176,-0.5180211798455764
177,-0.5358134708700827
178,-0.5533616138187811
179,-0.5706961272011475
180,-0.5877559739982299
181,-0.6045716727195044
182,-0.6211432233649709
183,-0.6374095889156773
184,-0.6534012878810999
185,-0.6691183202612384
186,-0.684530167546617
187,-0.6996368297372356
188,-0.7144688253425703
189,-0.728965117343669
190,-0.7431257057405316
191,-0.7569811090426344
192,-0.7705008087405011
193,-0.7836848048341319
194,-0.7965025788140507
195,-0.8090151676992096
196,-0.8211310159611804
197,-0.8329111606189153
198,-0.8443250831629383
199,-0.8553422650837733
200,-0.8660237434003724
201,-0.8762779625843073
202,-0.8861964781640065
203,-0.8956877346110416
204,-0.9048127689443648
205,-0.9135410626545
206,-0.9218420972319712
207,-0.9297463911862545
208,-0.9372539445173498
209,-0.9443647572252571
210,-0.9510483108005005
211,-0.9573046052430799
212,-0.9631336405529954
213,-0.9685659352397229
214,-0.9735709707937864
215,-0.97811822870571
216,-0.9822687459944456
217,-0.9859920041505172
218,-0.989257484664449
219,-0.9920957060457167
220,-0.9945066682943206
221,-0.9964903714102603
222,-0.9980162968840601
223,-0.9991149632251961
224,-0.999755851924192
225,-1.0
226,-0.999755851924192
227,-0.9991149632251961
228,-0.9980162968840601
229,-0.9964903714102603
230,-0.9945066682943206
231,-0.9920957060457167
232,-0.989257484664449
233,-0.9859920041505172
234,-0.9822687459944456
235,-0.97811822870571
236,-0.9735709707937864
237,-0.9685659352397229
238,-0.9631336405529954
239,-0.9573046052430799
240,-0.9510483108005005
241,-0.9443647572252571
242,-0.9372539445173498
243,-0.9297463911862545
244,-0.9218420972319712
245,-0.9135410626545
246,-0.9048127689443648
247,-0.8956877346110416
248,-0.8861964781640065
249,-0.8762779625843073
250,-0.8660237434003724
251,-0.8553422650837733
252,-0.8443250831629383
253,-0.8329111606189153
254,-0.8211310159611804
255,-0.8090151676992096
256,-0.7965025788140507
257,-0.7836848048341319
258,-0.7705008087405011
259,-0.7569811090426344
260,-0.7431257057405316
261,-0.728965117343669
262,-0.7144688253425703
263,-0.6996368297372356
264,-0.684530167546617
265,-0.6691183202612384
266,-0.6534012878810999
267,-0.6374095889156773
268,-0.6211432233649709
269,-0.6045716727195044
270,-0.5877559739982299
271,-0.5706961272011475
272,-0.5533616138187811
273,-0.5358134708700827
274,-0.5180211798455764
275,-0.499984740745262
276,-0.4817346720786157
277,-0.46327097384563737
278,-0.4446241645558031
279,-0.42576372569963683
280,-0.40672017578661457
281,-0.38749351481673633
282,-0.3681142612994781
283,-0.3485518967253639
284,-0.3288369396038697
285,-0.30899990844447156
286,-0.2890102847376934
287,-0.2688985869930113
288,-0.24866481521042513
289,-0.228339487899411
290,-0.20789208655049288
291,-0.18735312967314677
292,-0.16675313577684867
293,-0.14606158635212257
294,-0.12530899990844446
295,-0.10452589495529038
296,-0.0836512344737083
297,-0.06277657399212623
298,-0.04187139500106815
299,-0.020935697500534076
300,0.0
301,0.020935697500534076
302,0.04187139500106815
303,0.06277657399212623
304,0.0836512344737083
305,0.10452589495529038
306,0.12530899990844446
307,0.14606158635212257
308,0.16675313577684867
309,0.18735312967314677
310,0.20789208655049288
311,0.228339487899411
312,0.24866481521042513
313,0.2688985869930113
314,0.2890102847376934
315,0.30899990844447156
316,0.3288369396038697
317,0.3485518967253639
318,0.3681142612994781
319,0.38749351481673633
320,0.40672017578661457
321,0.42576372569963683
322,0.4446241645558031
323,0.46327097384563737
324,0.4817346720786157
325,0.499984740745262
326,0.5180211798455764
327,0.5358134708700827
328,0.5533616138187811
329,0.5706961272011475
330,0.5877559739982299
331,0.6045716727195044
332,0.6211432233649709
333,0.6374095889156773
334,0.6534012878810999
335,0.6691183202612384
336,0.684530167546617
337,0.6996368297372356
338,0.7144688253425703
339,0.728965117343669
340,0.7431257057405316
341,0.7569811090426344
342,0.7705008087405011
343,0.7836848048341319
344,0.7965025788140507
345,0.8090151676992096
346,0.8211310159611804
347,0.8329111606189153
348,0.8443250831629383
349,0.8553422650837733
350,0.8660237434003724
351,0.8762779625843073
352,0.8861964781640065
353,0.8956877346110416
354,0.9048127689443648
355,0.9135410626545
356,0.9218420972319712
357,0.9297463911862545
358,0.9372539445173498
359,0.9443647572252571
360,0.9510483108005005
361,0.9573046052430799
362,0.9631336405529954
363,0.9685659352397229
364,0.9735709707937864
365,0.97811822870571
366,0.9822687459944456
367,0.9859920041505172
368,0.989257484664449
369,0.9920957060457167
370,0.9945066682943206
371,0.9964903714102603
372,0.9980162968840601
373,0.9991149632251961
374,0.999755851924192
375,1.0
376,0.999755851924192
377,0.9991149632251961
378,0.9980162968840601
379,0.9964903714102603
380,0.9945066682943206
381,0.9920957060457167
382,0.989257484664449
383,0.9859920041505172
384,0.9822687459944456
385,0.97811822870571
386,0.9735709707937864
387,0.9685659352397229
388,0.9631336405529954
389,0.9573046052430799
390,0.9510483108005005
391,0.9443647572252571
392,0.9372539445173498
393,0.9297463911862545
394,0.9218420972319712
395,0.9135410626545
396,0.9048127689443648
397,0.8956877346110416
398,0.8861964781640065
399,0.8762779625843073
400,0.8660237434003724
401,0.8553422650837733
402,0.8443250831629383
403,0.8329111606189153
404,0.8211310159611804
405,0.8090151676992096
406,0.7965025788140507
407,0.7836848048341319
408,0.7705008087405011
409,0.7569811090426344
410,0.7431257057405316
411,0.728965117343669
412,0.7144688253425703
413,0.6996368297372356
414,0.684530167546617
415,0.6691183202612384
416,0.6534012878810999
417,0.6374095889156773
418,0.6211432233649709
419,0.6045716727195044
420,0.5877559739982299
421,0.5706961272011475
422,0.5533616138187811
423,0.5358134708700827
424,0.5180211798455764
425,0.499984740745262
426,0.4817346720786157
427,0.46327097384563737
428,0.4446241645558031
429,0.42576372569963683
430,0.40672017578661457
431,0.38749351481673633
432,0.3681142612994781
433,0.3485518967253639
434,0.3288369396038697
435,0.30899990844447156
436,0.2890102847376934
437,0.2688985869930113
438,0.24866481521042513
439,0.228339487899411
440,0.20789208655049288
441,0.18735312967314677
442,0.16675313577684867
443,0.14606158635212257
444,0.12530899990844446
445,0.10452589495529038
446,0.0836512344737083
447,0.06277657399212623
448,0.04187139500106815
449,0.020935697500534076
450,0.0
451,-0.020935697500534076
452,-0.04187139500106815
453,-0.06277657399212623
454,-0.0836512344737083
455,-0.10452589495529038
456,-0.12530899990844446
457,-0.14606158635212257
458,-0.16675313577684867
459,-0.18735312967314677
460,-0.20789208655049288
461,-0.228339487899411
462,-0.24866481521042513
463,-0.2688985869930113
464,-0.2890102847376934
465,-0.30899990844447156
466,-0.3288369396038697
467,-0.3485518967253639
468,-0.3681142612994781
469,-0.38749351481673633
470,-0.40672017578661457
471,-0.42576372569963683
472,-0.4446241645558031
473,-0.46327097384563737
474,-0.4817346720786157
475,-0.499984740745262
476,-0.5180211798455764
477,-0.5358134708700827
478,-0.5533616138187811
479,-0.5706961272011475
480,-0.5877559739982299
481,-0.6045716727195044
482,-0.6211432233649709
483,-0.6374095889156773
484,-0.6534012878810999
485,-0.6691183202612384
486,-0.684530167546617
487,-0.6996368297372356
488,-0.7144688253425703
489,-0.728965117343669
490,-0.7431257057405316
491,-0.7569811090426344
492,-0.7705008087405011
493,-0.7836848048341319
494,-0.7965025788140507
495,-0.8090151676992096
496,-0.8211310159611804
497,-0.8329111606189153
498,-0.8443250831629383
499,-0.8553422650837733
500,-0.8660237434003724
501,-0.8762779625843073
502,-0.8861964781640065
503,-0.8956877346110416
504,-0.9048127689443648
505,-0.9135410626545
506,-0.9218420972319712
507,-0.9297463911862545
508,-0.9372539445173498
509,-0.9443647572252571
510,-0.9510483108005005
511,-0.9573046052430799
512,-0.9631336405529954
513,-0.9685659352397229
514,-0.9735709707937864
515,-0.97811822870571
516,-0.9822687459944456
517,-0.9859920041505172
518,-0.989257484664449
519,-0.9920957060457167
520,-0.9945066682943206
521,-0.9964903714102603
522,-0.9980162968840601
523,-0.9991149632251961
524,-0.999755851924192
525,-1.0
526,-0.999755851924192
527,-0.9991149632251961
528,-0.9980162968840601
529,-0.9964903714102603
530,-0.9945066682943206
531,-0.9920957060457167
532,-0.989257484664449
533,-0.9859920041505172
534,-0.9822687459944456
535,-0.97811822870571
536,-0.9735709707937864
537,-0.9685659352397229
538,-0.9631336405529954
539,-0.9573046052430799
540,-0.9510483108005005
541,-0.9443647572252571
542,-0.9372539445173498
543,-0.9297463911862545
544,-0.9218420972319712
545,-0.9135410626545
546,-0.9048127689443648
547,-0.8956877346110416
548,-0.8861964781640065
549,-0.8762779625843073
550,-0.8660237434003724
551,-0.8553422650837733
552,-0.8443250831629383
553,-0.8329111606189153
554,-0.8211310159611804
555,-0.8090151676992096
556,-0.7965025788140507
557,-0.7836848048341319
558,-0.7705008087405011
559,-0.7569811090426344
560,-0.7431257057405316
561,-0.728965117343669
562,-0.7144688253425703
563,-0.6996368297372356
564,-0.684530167546617
565,-0.6691183202612384
566,-0.6534012878810999
567,-0.6374095889156773
568,-0.6211432233649709
569,-0.6045716727195044
570,-0.5877559739982299
571,-0.5706961272011475
572,-0.5533616138187811
573,-0.5358134708700827
574,-0.5180211798455764
575,-0.499984740745262
576,-0.4817346720786157
577,-0.46327097384563737
578,-0.4446241645558031
579,-0.42576372569963683
580,-0.40672017578661457
581,-0.38749351481673633
582,-0.3681142612994781
583,-0.3485518967253639
584,-0.3288369396038697
585,-0.30899990844447156
586,-0.2890102847376934
587,-0.2688985869930113
588,-0.24866481521042513
589,-0.228339487899411
590,-0.20789208655049288
591,-0.18735312967314677
592,-0.16675313577684867
593,-0.14606158635212257
594,-0.12530899990844446
595,-0.10452589495529038
596,-0.0836512344737083
597,-0.06277657399212623
598,-0.04187139500106815
599,-0.020935697500534076
600,0.0
601,0.020935697500534076
602,0.04187139500106815
603,0.06277657399212623
604,0.0836512344737083
605,0.10452589495529038
606,0.12530899990844446
607,0.14606158635212257
608,0.16675313577684867
609,0.18735312967314677
610,0.20789208655049288
611,0.228339487899411
612,0.24866481521042513
613,0.2688985869930113
614,0.2890102847376934
615,0.30899990844447156
616,0.3288369396038697
617,0.3485518967253639
618,0.3681142612994781
619,0.38749351481673633
620,0.40672017578661457
621,0.42576372569963683
622,0.4446241645558031
623,0.46327097384563737
624,0.4817346720786157
625,0.499984740745262
626,0.5180211798455764
627,0.5358134708700827
628,0.5533616138187811
629,0.5706961272011475
630,0.5877559739982299
631,0.6045716727195044
632,0.6211432233649709
633,0.6374095889156773
634,0.6534012878810999
635,0.6691183202612384
636,0.684530167546617
637,0.6996368297372356
638,0.7144688253425703
639,0.728965117343669
640,0.7431257057405316
641,0.7569811090426344
642,0.7705008087405011
643,0.7836848048341319
644,0.7965025788140507
645,0.8090151676992096
646,0.8211310159611804
647,0.8329111606189153
648,0.8443250831629383
649,0.8553422650837733
650,0.8660237434003724
651,0.8762779625843073
652,0.8861964781640065
653,0.8956877346110416
654,0.9048127689443648
655,0.9135410626545
656,0.9218420972319712
657,0.9297463911862545
658,0.9372539445173498
659,0.9443647572252571
660,0.9510483108005005
661,0.9573046052430799
662,0.9631336405529954
663,0.9685659352397229
664,0.9735709707937864
665,0.97811822870571
666,0.9822687459944456
667,0.9859920041505172
668,0.989257484664449
669,0.9920957060457167
670,0.9945066682943206
671,0.9964903714102603
672,0.9980162968840601
673,0.9991149632251961
674,0.999755851924192
675,1.0
676,0.999755851924192
677,0.9991149632251961
678,0.9980162968840601
679,0.9964903714102603
680,0.9945066682943206
681,0.9920957060457167
682,0.989257484664449
683,0.9859920041505172
684,0.9822687459944456
685,0.97811822870571
686,0.9735709707937864
687,0.9685659352397229
688,0.9631336405529954
689,0.9573046052430799
690,0.9510483108005005
691,0.9443647572252571
692,0.9372539445173498
693,0.9297463911862545
694,0.9218420972319712
695,0.9135410626545
696,0.9048127689443648
697,0.8956877346110416
698,0.8861964781640065
699,0.8762779625843073
700,0.8660237434003724
701,0.8553422650837733
702,0.8443250831629383
703,0.8329111606189153
704,0.8211310159611804
705,0.8090151676992096
706,0.7965025788140507
707,0.7836848048341319
708,0.7705008087405011
709,0.7569811090426344
710,0.7431257057405316
711,0.728965117343669
712,0.7144688253425703
713,0.6996368297372356
714,0.684530167546617
715,0.6691183202612384
716,0.6534012878810999
717,0.6374095889156773
718,0.6211432233649709
719,0.6045716727195044
720,0.5877559739982299
721,0.5706961272011475
722,0.5533616138187811
723,0.5358134708700827
724,0.5180211798455764
725,0.499984740745262
726,0.4817346720786157
727,0.46327097384563737
728,0.4446241645558031
729,0.42576372569963683
730,0.40672017578661457
731,0.38749351481673633
732,0.3681142612994781
733,0.3485518967253639
734,0.3288369396038697
735,0.30899990844447156
736,0.2890102847376934
737,0.2688985869930113
738,0.24866481521042513
739,0.228339487899411
740,0.20789208655049288
741,0.18735312967314677
742,0.16675313577684867
743,0.14606158635212257
744,0.12530899990844446
745,0.10452589495529038
746,0.0836512344737083
747,0.06277657399212623
748,0.04187139500106815
749,0.020935697500534076
750,0.0
751,-0.020935697500534076
752,-0.04187139500106815
753,-0.06277657399212623
754,-0.0836512344737083
755,-0.10452589495529038
756,-0.12530899990844446
757,-0.14606158635212257
758,-0.16675313577684867
759,-0.18735312967314677
760,-0.20789208655049288
761,-0.228339487899411
762,-0.24866481521042513
763,-0.2688985869930113
764,-0.2890102847376934
765,-0.30899990844447156
766,-0.3288369396038697
767,-0.3485518967253639
768,-0.3681142612994781
769,-0.38749351481673633
770,-0.40672017578661457
771,-0.42576372569963683
772,-0.4446241645558031
773,-0.46327097384563737
774,-0.4817346720786157
775,-0.499984740745262
776,-0.5180211798455764
777,-0.5358134708700827
778,-0.5533616138187811
779,-0.5706961272011475
780,-0.5877559739982299
781,-0.6045716727195044
782,-0.6211432233649709
783,-0.6374095889156773
784,-0.6534012878810999
785,-0.6691183202612384
786,-0.684530167546617
787,-0.6996368297372356
788,-0.7144688253425703
789,-0.728965117343669
790,-0.7431257057405316
791,-0.7569811090426344
792,-0.7705008087405011
793,-0.7836848048341319
794,-0.7965025788140507
795,-0.8090151676992096
796,-0.8211310159611804
797,-0.8329111606189153
798,-0.8443250831629383
799,-0.8553422650837733
800,-0.8660237434003724
801,-0.8762779625843073
802,-0.8861964781640065
803,-0.8956877346110416
804,-0.9048127689443648
805,-0.9135410626545
806,-0.9218420972319712
807,-0.9297463911862545
808,-0.9372539445173498
809,-0.9443647572252571
810,-0.9510483108005005
811,-0.9573046052430799
812,-0.9631336405529954
813,-0.9685659352397229
814,-0.9735709707937864
815,-0.97811822870571
816,-0.9822687459944456
817,-0.9859920041505172
818,-0.989257484664449
819,-0.9920957060457167
820,-0.9945066682943206
821,-0.9964903714102603
822,-0.9980162968840601
823,-0.9991149632251961
824,-0.999755851924192
825,-1.0
826,-0.999755851924192
827,-0.9991149632251961
828,-0.9980162968840601
829,-0.9964903714102603
830,-0.9945066682943206
831,-0.9920957060457167
832,-0.989257484664449
833,-0.9859920041505172
834,-0.9822687459944456
835,-0.97811822870571
836,-0.9735709707937864
837,-0.9685659352397229
838,-0.9631336405529954
839,-0.9573046052430799
840,-0.9510483108005005
841,-0.9443647572252571
842,-0.9372539445173498
843,-0.9297463911862545
844,-0.9218420972319712
845,-0.9135410626545
846,-0.9048127689443648
847,-0.8956877346110416
848,-0.8861964781640065
849,-0.8762779625843073
850,-0.8660237434003724
851,-0.8553422650837733
852,-0.8443250831629383
853,-0.8329111606189153
854,-0.8211310159611804
855,-0.8090151676992096
856,-0.7965025788140507
857,-0.7836848048341319
858,-0.7705008087405011
859,-0.7569811090426344
860,-0.7431257057405316
861,-0.728965117343669
862,-0.7144688253425703
863,-0.6996368297372356
864,-0.684530167546617
865,-0.6691183202612384
866,-0.6534012878810999
867,-0.6374095889156773
868,-0.6211432233649709
869,-0.6045716727195044
870,-0.5877559739982299
871,-0.5706961272011475
872,-0.5533616138187811
873,-0.5358134708700827
874,-0.5180211798455764
875,-0.499984740745262
876,-0.4817346720786157
877,-0.46327097384563737
878,-0.4446241645558031
879,-0.42576372569963683
880,-0.40672017578661457
881,-0.38749351481673633
882,-0.3681142612994781
883,-0.3485518967253639
884,-0.3288369396038697
885,-0.30899990844447156
886,-0.2890102847376934
887,-0.2688985869930113
888,-0.24866481521042513
889,-0.228339487899411
890,-0.20789208655049288
891,-0.18735312967314677
892,-0.16675313577684867
893,-0.14606158635212257
894,-0.12530899990844446
895,-0.10452589495529038
896,-0.0836512344737083
897,-0.06277657399212623
898,-0.04187139500106815
899,-0.020935697500534076
900,0.0
901,0.020935697500534076
902,0.04187139500106815
903,0.06277657399212623
904,0.0836512344737083
905,0.10452589495529038
906,0.12530899990844446
907,0.14606158635212257
908,0.16675313577684867
909,0.18735312967314677
910,0.20789208655049288
911,0.228339487899411
912,0.24866481521042513
913,0.2688985869930113
914,0.2890102847376934
915,0.30899990844447156
916,0.3288369396038697
917,0.3485518967253639
918,0.3681142612994781
919,0.38749351481673633
920,0.40672017578661457
921,0.42576372569963683
922,0.4446241645558031
923,0.46327097384563737
924,0.4817346720786157
925,0.499984740745262
926,0.5180211798455764
927,0.5358134708700827
928,0.5533616138187811
929,0.5706961272011475
930,0.5877559739982299
931,0.6045716727195044
932,0.6211432233649709
933,0.6374095889156773
934,0.6534012878810999
935,0.6691183202612384
936,0.684530167546617
937,0.6996368297372356
938,0.7144688253425703
939,0.728965117343669
940,0.7431257057405316
941,0.7569811090426344
942,0.7705008087405011
943,0.7836848048341319
944,0.7965025788140507
945,0.8090151676992096
946,0.8211310159611804
947,0.8329111606189153
948,0.8443250831629383
949,0.8553422650837733
950,0.8660237434003724
951,0.8762779625843073
952,0.8861964781640065
953,0.8956877346110416
954,0.9048127689443648
955,0.9135410626545
956,0.9218420972319712
957,0.9297463911862545
958,0.9372539445173498
959,0.9443647572252571
960,0.9510483108005005
961,0.9573046052430799
962,0.9631336405529954
963,0.9685659352397229
964,0.9735709707937864
965,0.97811822870571
966,0.9822687459944456
967,0.9859920041505172
968,0.989257484664449
969,0.9920957060457167
970,0.9945066682943206
971,0.9964903714102603
972,0.9980162968840601
973,0.9991149632251961
974,0.999755851924192
975,1.0
976,0.999755851924192
977,0.9991149632251961
978,0.9980162968840601
979,0.9964903714102603
980,0.9945066682943206
981,0.9920957060457167
982,0.989257484664449
983,0.9859920041505172
984,0.9822687459944456
985,0.97811822870571
986,0.9735709707937864
987,0.9685659352397229
988,0.9631336405529954
989,0.9573046052430799
990,0.9510483108005005
991,0.9443647572252571
992,0.9372539445173498
993,0.9297463911862545
994,0.9218420972319712
995,0.9135410626545
996,0.9048127689443648
997,0.8956877346110416
998,0.8861964781640065
999,0.8762779625843073
1000,0.8660237434003724
1001,0.8553422650837733
1002,0.8443250831629383
1003,0.8329111606189153
1004,0.8211310159611804
1005,0.8090151676992096
1006,0.7965025788140507
1007,0.7836848048341319
1008,0.7705008087405011
1009,0.7569811090426344
1010,0.7431257057405316
1011,0.728965117343669
1012,0.7144688253425703
1013,0.6996368297372356
1014,0.684530167546617
1015,0.6691183202612384
1016,0.6534012878810999
1017,0.6374095889156773
1018,0.6211432233649709
1019,0.6045716727195044
1020,0.5877559739982299
1021,0.5706961272011475
1022,0.5533616138187811
1023,0.5358134708700827
1024,0.5180211798455764
1025,0.499984740745262
1026,0.4817346720786157
1027,0.46327097384563737
1028,0.4446241645558031
1029,0.42576372569963683
1030,0.40672017578661457
1031,0.38749351481673633
1032,0.3681142612994781
1033,0.3485518967253639
1034,0.3288369396038697
1035,0.30899990844447156
1036,0.2890102847376934
1037,0.2688985869930113
1038,0.24866481521042513
1039,0.228339487899411
1040,0.20789208655049288
1041,0.18735312967314677
1042,0.16675313577684867
1043,0.14606158635212257
1044,0.12530899990844446
1045,0.10452589495529038
1046,0.0836512344737083
1047,0.06277657399212623
1048,0.04187139500106815
1049,0.020935697500534076
1050,0.0
1051,-0.020935697500534076
1052,-0.04187139500106815
1053,-0.06277657399212623
1054,-0.0836512344737083
1055,-0.10452589495529038
1056,-0.12530899990844446
1057,-0.14606158635212257
1058,-0.16675313577684867
1059,-0.18735312967314677
1060,-0.20789208655049288
1061,-0.228339487899411
1062,-0.24866481521042513
1063,-0.2688985869930113
1064,-0.2890102847376934
1065,-0.30899990844447156
1066,-0.3288369396038697
1067,-0.3485518967253639
1068,-0.3681142612994781
1069,-0.38749351481673633
1070,-0.40672017578661457
1071,-0.42576372569963683
1072,-0.4446241645558031
1073,-0.46327097384563737
1074,-0.4817346720786157
1075,-0.499984740745262
1076,-0.5180211798455764
1077,-0.5358134708700827
1078,-0.5533616138187811
1079,-0.5706961272011475
1080,-0.5877559739982299
1081,-0.6045716727195044
1082,-0.6211432233649709
1083,-0.6374095889156773
1084,-0.6534012878810999
1085,-0.6691183202612384
1086,-0.684530167546617
1087,-0.6996368297372356
1088,-0.7144688253425703
1089,-0.728965117343669
1090,-0.7431257057405316
1091,-0.7569811090426344
1092,-0.7705008087405011
1093,-0.7836848048341319
1094,-0.7965025788140507
1095,-0.8090151676992096
1096,-0.8211310159611804
1097,-0.8329111606189153
1098,-0.8443250831629383
1099,-0.8553422650837733
1100,-0.8660237434003724
1101,-0.8762779625843073
1102,-0.8861964781640065
1103,-0.8956877346110416
1104,-0.9048127689443648
1105,-0.9135410626545
1106,-0.9218420972319712
1107,-0.9297463911862545
1108,-0.9372539445173498
1109,-0.9443647572252571
1110,-0.9510483108005005
1111,-0.9573046052430799
1112,-0.9631336405529954
1113,-0.9685659352397229
1114,-0.9735709707937864
1115,-0.97811822870571
1116,-0.9822687459944456
1117,-0.9859920041505172
1118,-0.989257484664449
1119,-0.9920957060457167
1120,-0.9945066682943206
1121,-0.9964903714102603
1122,-0.9980162968840601
1123,-0.9991149632251961
1124,-0.999755851924192
1125,-1.0
1126,-0.999755851924192
1127,-0.9991149632251961
1128,-0.9980162968840601
1129,-0.9964903714102603
1130,-0.9945066682943206
1131,-0.9920957060457167
1132,-0.989257484664449
1133,-0.9859920041505172
1134,-0.9822687459944456
1135,-0.97811822870571
1136,-0.9735709707937864
1137,-0.9685659352397229
1138,-0.9631336405529954
1139,-0.9573046052430799
1140,-0.9510483108005005
1141,-0.9443647572252571
1142,-0.9372539445173498
1143,-0.9297463911862545
1144,-0.9218420972319712
1145,-0.9135410626545
1146,-0.9048127689443648
1147,-0.8956877346110416
1148,-0.8861964781640065
1149,-0.8762779625843073
1150,-0.8660237434003724
1151,-0.8553422650837733
1152,-0.8443250831629383
1153,-0.8329111606189153
1154,-0.8211310159611804
1155,-0.8090151676992096
1156,-0.7965025788140507
1157,-0.7836848048341319
1158,-0.7705008087405011
1159,-0.7569811090426344
1160,-0.7431257057405316
1161,-0.728965117343669
1162,-0.7144688253425703
1163,-0.6996368297372356
1164,-0.684530167546617
1165,-0.6691183202612384
1166,-0.6534012878810999
1167,-0.6374095889156773
1168,-0.6211432233649709
1169,-0.6045716727195044
1170,-0.5877559739982299
1171,-0.5706961272011475
1172,-0.5533616138187811
1173,-0.5358134708700827
1174,-0.5180211798455764
1175,-0.499984740745262
1176,-0.4817346720786157
1177,-0.46327097384563737
1178,-0.4446241645558031
1179,-0.42576372569963683
1180,-0.40672017578661457
1181,-0.38749351481673633
1182,-0.3681142612994781
1183,-0.3485518967253639
1184,-0.3288369396038697
1185,-0.30899990844447156
1186,-0.2890102847376934
1187,-0.2688985869930113
1188,-0.24866481521042513
1189,-0.228339487899411
1190,-0.20789208655049288
1191,-0.18735312967314677
1192,-0.16675313577684867
1193,-0.14606158635212257
1194,-0.12530899990844446
1195,-0.10452589495529038
1196,-0.0836512344737083
1197,-0.06277657399212623
1198,-0.04187139500106815
1199,-0.020935697500534076
1200,0.0
1201,0.020935697500534076
1202,0.04187139500106815
1203,0.06277657399212623
1204,0.0836512344737083
1205,0.10452589495529038
1206,0.12530899990844446
1207,0.14606158635212257
1208,0.16675313577684867
1209,0.18735312967314677
1210,0.20789208655049288
1211,0.228339487899411
1212,0.24866481521042513
1213,0.2688985869930113
1214,0.2890102847376934
1215,0.30899990844447156
